,O_Create Offer,O_Created,O_Sent (online only),O_Cancelled,O_Sent (mail and online),O_Returned,O_Accepted,O_Refused
Offer_397200046,1,1,0,1,1,1,0,1
Offer_89616042,1,1,0,1,1,1,0,1
Offer_1163925564,1,1,0,0,1,1,1,0
Offer_356216092,1,1,0,0,1,1,1,0
Offer_717881165,1,1,0,0,1,1,1,0
Offer_1353952665,1,1,0,0,1,1,1,0
Offer_1731677759,1,1,0,0,1,1,1,0
Offer_907337174,1,1,0,0,1,1,1,0
Offer_1584519624,1,1,0,0,1,1,1,0
Offer_1226014498,1,1,0,0,1,1,1,0
Offer_1107287649,1,1,0,0,1,1,1,0
Offer_791375686,1,1,0,0,1,1,1,0
Offer_282366351,1,1,1,1,1,1,0,1
Offer_1423929274,1,1,1,1,1,1,0,1
Offer_349272130,1,1,1,1,1,1,0,1
Offer_101399443,1,1,1,1,1,1,0,1
Offer_1262145221,1,1,0,1,1,1,1,1
Offer_1350657633,1,1,0,1,1,1,1,1
Offer_1734789353,1,1,0,1,1,1,1,1
Offer_904660308,1,1,0,1,1,1,1,1
Offer_1851621064,1,1,0,0,1,1,1,0
Offer_1950026718,1,1,0,0,1,1,1,0
Offer_867378348,1,1,0,0,1,1,1,0
Offer_1628576893,1,1,0,0,1,1,1,0
Offer_1194011613,1,1,0,0,1,1,1,0
Offer_1425670318,1,1,0,1,1,1,1,1
Offer_342811831,1,1,0,1,1,1,1,1
Offer_99473283,1,1,0,1,1,1,1,1
Offer_1298735253,1,1,0,1,1,1,1,1
Offer_7350036,1,1,0,1,1,1,1,1
Offer_935578069,1,1,0,1,1,1,1,1
Offer_1513506067,1,1,0,1,1,1,1,1
Offer_1295478307,1,1,0,1,1,1,1,1
Offer_1333378030,1,1,0,0,1,1,1,0
Offer_1878912183,1,1,0,0,1,1,1,0
Offer_971237406,1,1,0,0,1,1,1,0
Offer_2053622989,1,1,0,0,1,1,1,0
Offer_2068522987,1,1,0,0,1,1,1,0
Offer_561788494,1,1,0,0,1,1,1,0
Offer_1864921500,1,1,0,0,1,1,1,0
Offer_31913029,1,1,0,0,1,1,1,0
Offer_473311181,1,1,0,0,1,1,1,0
Offer_1403141718,1,1,0,0,1,1,1,0
Offer_901720812,1,1,0,0,1,1,1,0
Offer_1984574011,1,1,0,0,1,1,1,0
Offer_1078465275,1,1,0,0,1,1,1,0
Offer_2133600385,1,1,0,0,1,1,1,0
Offer_1794822728,1,1,0,0,1,1,1,0
Offer_1698913426,1,1,0,1,1,1,1,1
Offer_2065614372,1,1,0,1,1,1,1,1
Offer_1173257219,1,1,0,1,1,1,1,1
Offer_1868552969,1,1,0,1,1,1,1,1
Offer_726300753,1,1,0,0,1,1,1,0
Offer_1497421683,1,1,0,0,1,1,1,0
Offer_414674430,1,1,0,0,1,1,1,0
Offer_1051656862,1,1,0,0,1,1,1,0
Offer_1453141861,1,1,0,0,1,1,1,0
Offer_1272056748,1,1,0,0,1,1,1,0
Offer_2134117475,1,1,0,0,1,1,1,0
Offer_1802791584,1,1,0,0,1,1,1,0
Offer_1879150075,1,1,0,0,1,1,1,0
Offer_1776094615,1,1,0,0,1,1,1,0
Offer_1783712377,1,1,0,0,1,1,1,0
Offer_2099724896,1,1,0,0,1,1,1,0
Offer_1325792371,1,1,0,0,1,1,1,0
Offer_1506999739,1,1,0,0,1,1,1,0
Offer_289440456,1,1,0,0,1,1,1,0
Offer_605333039,1,1,0,0,1,1,1,0
Offer_73310126,1,1,0,0,1,1,1,0
Offer_242592971,1,1,0,0,1,1,1,0
Offer_820969298,1,1,0,0,1,1,1,0
Offer_639848509,1,1,0,0,1,1,1,0
Offer_1484057793,1,1,1,0,1,1,0,0
Offer_1260650529,1,1,1,0,1,1,0,0
Offer_1709230338,1,1,1,0,1,1,0,0
Offer_1688642719,1,1,1,0,1,1,0,0
Offer_1128258928,1,1,1,0,1,1,0,0
Offer_1890661952,1,1,0,0,1,1,1,0
Offer_951077151,1,1,0,0,1,1,1,0
Offer_1091416222,1,1,0,0,1,1,1,0
Offer_1314676256,1,1,0,0,1,1,1,0
Offer_259848103,1,1,0,0,1,1,1,0
Offer_598899198,1,1,0,0,1,1,1,0
Offer_187337099,1,1,0,0,1,1,1,0
Offer_170974649,1,1,0,0,1,1,1,0
Offer_1038179730,1,1,0,0,1,1,1,0
Offer_814712276,1,1,0,1,1,1,1,1
Offer_2138405303,1,1,0,1,1,1,1,1
Offer_1822738604,1,1,0,1,1,1,1,1
Offer_1389658137,1,1,0,1,1,1,1,1
Offer_762039473,1,1,0,1,1,1,1,1
Offer_166878754,1,1,0,1,1,1,1,1
Offer_1209037056,1,1,0,1,1,1,1,1
Offer_10196281,1,1,0,1,1,1,1,1
Offer_482894897,1,1,0,1,1,1,1,1
Offer_446559957,1,1,0,1,1,1,1,1
Offer_46591237,1,1,0,1,1,1,1,1
Offer_1129074554,1,1,0,1,1,1,1,1
Offer_408753452,1,1,0,1,1,1,1,1
Offer_1491264100,1,1,0,1,1,1,1,1
Offer_771144450,1,1,0,1,1,1,1,1
Offer_1710853279,1,1,0,1,1,1,1,1
Offer_1133009928,1,1,0,0,1,1,1,0
Offer_1300321982,1,1,0,0,1,1,1,0
Offer_1211747894,1,1,0,0,1,1,1,0
Offer_13292306,1,1,0,0,1,1,1,0
Offer_479701112,1,1,0,0,1,1,1,0
Offer_1562277883,1,1,0,1,1,1,1,1
Offer_236802210,1,1,0,1,1,1,1,1
Offer_845727409,1,1,0,1,1,1,1,1
Offer_1203913188,1,1,0,1,1,1,1,1
Offer_1563908370,1,1,0,0,1,1,1,0
Offer_1382572926,1,1,0,0,1,1,1,0
Offer_1714726797,1,1,0,0,1,1,1,0
Offer_665572481,1,1,0,0,1,1,1,0
Offer_2133859143,1,1,0,0,1,1,1,0
Offer_1937751384,1,1,0,0,1,1,1,0
Offer_855012523,1,1,0,0,1,1,1,0
Offer_1910817257,1,1,0,0,1,1,1,0
Offer_1602524176,1,1,0,0,1,1,1,0
Offer_1278074367,1,1,0,0,1,1,1,0
Offer_346847959,1,1,0,0,1,1,1,0
Offer_89926364,1,1,0,0,1,1,1,0
Offer_976145952,1,1,0,0,1,1,1,0
Offer_519508865,1,1,0,0,1,1,1,0
Offer_827539223,1,1,0,0,1,1,1,0
Offer_604424477,1,1,0,0,1,1,1,0
Offer_968665350,1,1,0,0,1,1,1,0
Offer_1284686631,1,1,0,0,1,1,1,0
Offer_1784421080,1,1,0,0,1,1,1,0
Offer_602133084,1,1,0,0,1,1,1,0
Offer_1794940352,1,1,0,0,1,1,1,0
Offer_2043475646,1,1,0,0,1,1,1,0
Offer_1161228758,1,1,0,0,1,1,1,0
Offer_844295688,1,1,0,0,1,1,1,0
Offer_172837212,1,1,0,0,1,1,1,0
Offer_532160401,1,1,0,1,1,1,1,1
Offer_1293547167,1,1,0,1,1,1,1,1
Offer_598440206,1,1,0,1,1,1,1,1
Offer_1789175511,1,1,0,1,1,1,1,1
Offer_959233505,1,1,0,0,1,1,1,0
Offer_2109761227,1,1,0,0,1,1,1,0
Offer_1928369504,1,1,0,0,1,1,1,0
Offer_1892306509,1,1,0,0,1,1,1,0
Offer_2044565173,1,1,0,0,1,1,1,0
Offer_1159729991,1,1,0,0,1,1,1,0
Offer_1900950926,1,1,0,0,1,1,1,0
Offer_1606811739,1,1,0,0,1,1,1,0
Offer_683319143,1,1,0,0,1,1,1,0
Offer_273006562,1,1,0,0,1,1,1,0
Offer_85270370,1,1,0,0,1,1,1,0
Offer_1189603481,1,1,0,0,1,1,1,0
Offer_974471241,1,1,0,0,1,1,1,0
Offer_2120400307,1,1,0,0,1,1,1,0
Offer_1892283423,1,1,0,0,1,1,1,0
Offer_1606097343,1,1,0,0,1,1,1,0
Offer_2023072777,1,1,0,0,1,1,1,0
Offer_956958356,1,1,0,0,1,1,1,0
Offer_1172115760,1,1,0,0,1,1,1,0
Offer_1604939909,1,1,0,0,1,1,1,0
Offer_1284003463,1,1,0,1,1,1,1,1
Offer_349510151,1,1,0,1,1,1,1,1
Offer_1171064216,1,1,0,1,1,1,1,1
Offer_295921153,1,1,0,1,1,1,1,1
Offer_525737470,1,1,0,0,1,1,1,0
Offer_809394164,1,1,0,0,1,1,1,0
Offer_594638173,1,1,0,0,1,1,1,0
Offer_1763100589,1,1,0,0,1,1,1,0
Offer_1573427355,1,1,0,0,1,1,1,0
Offer_1630324400,1,1,0,1,1,1,1,1
Offer_2022133420,1,1,0,1,1,1,1,1
Offer_1335373905,1,1,0,1,1,1,1,1
Offer_1593182157,1,1,0,1,1,1,1,1
Offer_367071620,1,1,0,0,1,1,1,0
Offer_556753413,1,1,0,0,1,1,1,0
Offer_171305356,1,1,0,0,1,1,1,0
Offer_521034732,1,1,0,0,1,1,1,0
Offer_200763858,1,1,0,0,1,1,1,0
Offer_128047007,1,1,0,1,1,1,1,1
Offer_499420295,1,1,0,1,1,1,1,1
Offer_107520291,1,1,0,1,1,1,1,1
Offer_1063784857,1,1,0,1,1,1,1,1
Offer_874115296,1,1,0,0,1,1,1,0
Offer_1775549172,1,1,0,0,1,1,1,0
Offer_1552234051,1,1,0,0,1,1,1,0
Offer_334484352,1,1,0,0,1,1,1,0
Offer_1122112350,1,1,0,0,1,1,1,0
Offer_424498351,1,1,0,0,1,1,1,0
Offer_692618858,1,1,0,0,1,1,1,0
Offer_45213985,1,1,0,0,1,1,1,0
Offer_270605518,1,1,0,0,1,1,1,0
Offer_75921896,1,1,0,0,1,1,1,0
Offer_147272934,1,1,0,0,1,1,1,0
Offer_1095204279,1,1,0,0,1,1,1,0
Offer_307227580,1,1,0,0,1,1,1,0
Offer_1795022677,1,1,0,0,1,1,1,0
Offer_1007202574,1,1,0,0,1,1,1,0
Offer_2089663769,1,1,0,0,1,1,1,0
Offer_1982219152,1,1,0,0,1,1,1,0
Offer_1084727562,1,1,0,0,1,1,1,0
Offer_1274148748,1,1,0,0,1,1,1,0
Offer_86490957,1,1,0,0,1,1,1,0
Offer_233304662,1,1,0,0,1,1,1,0
Offer_1729394675,1,1,0,0,1,1,1,0
Offer_145424243,1,1,0,0,1,1,1,0
Offer_810782164,1,1,0,0,1,1,1,0
Offer_1160871989,1,1,0,0,1,1,1,0
Offer_1688425272,1,1,0,1,1,1,1,1
Offer_1507356956,1,1,0,1,1,1,1,1
Offer_1700467112,1,1,0,1,1,1,1,1
Offer_1124292311,1,1,0,1,1,1,1,1
Offer_1941403998,1,1,0,1,1,1,1,1
Offer_1658540890,1,1,0,1,1,1,1,1
Offer_441176816,1,1,0,1,1,1,1,1
Offer_626038195,1,1,0,1,1,1,1,1
Offer_1904063671,1,1,0,1,1,1,1,1
Offer_1588199706,1,1,0,1,1,1,1,1
Offer_379258846,1,1,0,1,1,1,1,1
Offer_130753993,1,1,0,1,1,1,1,1
Offer_1194710381,1,1,0,1,1,1,1,1
Offer_829441784,1,1,0,1,1,1,1,1
Offer_225597912,1,1,0,1,1,1,1,1
Offer_541594569,1,1,0,1,1,1,1,1
Offer_1845609665,1,1,0,1,1,1,1,1
Offer_1622395144,1,1,0,0,1,1,1,0
Offer_404771614,1,1,0,0,1,1,1,0
Offer_2023961418,1,1,0,0,1,1,1,0
Offer_1053804817,1,1,0,0,1,1,1,0
Offer_763034630,1,1,0,0,1,1,1,0
Offer_1203758017,1,1,0,1,1,1,1,1
Offer_887875859,1,1,0,1,1,1,1,1
Offer_504848096,1,1,0,1,1,1,1,1
Offer_862754123,1,1,0,1,1,1,1,1
Offer_192511129,1,1,0,1,1,1,1,1
Offer_1115100464,1,1,0,1,1,1,1,1
Offer_2054992577,1,1,0,1,1,1,1,1
Offer_685583162,1,1,0,1,1,1,1,1
Offer_1621180080,1,1,0,1,1,1,1,1
Offer_1263019030,1,1,0,1,1,1,1,1
Offer_2086670509,1,1,0,1,1,1,1,1
Offer_2026955118,1,1,0,1,1,1,1,1
Offer_1240326940,1,1,0,1,1,1,1,1
Offer_1299945129,1,1,0,1,1,1,1,1
Offer_1939750529,1,1,0,1,1,1,1,1
Offer_1017219742,1,1,0,1,1,1,1,1
Offer_191800427,1,1,0,0,1,1,1,0
Offer_166400350,1,1,0,0,1,1,1,0
Offer_930076115,1,1,0,0,1,1,1,0
Offer_1279702908,1,1,0,0,1,1,1,0
Offer_2074073036,1,1,0,0,1,1,1,0
Offer_1355647013,1,1,0,1,1,1,1,1
Offer_1848368669,1,1,0,1,1,1,1,1
Offer_2006084828,1,1,0,1,1,1,1,1
Offer_964095578,1,1,0,1,1,1,1,1
Offer_1153711239,1,1,0,1,1,1,1,1
Offer_1846598274,1,1,0,1,1,1,1,1
Offer_1496984823,1,1,0,1,1,1,1,1
Offer_287892932,1,1,0,1,1,1,1,1
Offer_1152023005,1,1,0,0,1,1,1,0
Offer_90696243,1,1,0,0,1,1,1,0
Offer_772893643,1,1,0,0,1,1,1,0
Offer_282781954,1,1,0,0,1,1,1,0
Offer_632020313,1,1,0,0,1,1,1,0
Offer_1969155383,1,1,0,1,1,1,1,1
Offer_2001237193,1,1,0,1,1,1,1,1
Offer_1633161270,1,1,0,1,1,1,1,1
Offer_1983101838,1,1,0,1,1,1,1,1
Offer_1070305728,1,1,0,0,1,1,1,0
Offer_1285187631,1,1,0,0,1,1,1,0
Offer_335441597,1,1,0,0,1,1,1,0
Offer_550447367,1,1,0,0,1,1,1,0
Offer_451274826,1,1,0,0,1,1,1,0
Offer_775573354,1,1,0,0,1,1,1,0
Offer_279671700,1,1,0,0,1,1,1,0
Offer_108859925,1,1,0,0,1,1,1,0
Offer_928943195,1,1,0,0,1,1,1,0
Offer_739034425,1,1,0,0,1,1,1,0
Offer_1678435717,1,1,0,0,1,1,1,0
Offer_1354233352,1,1,0,0,1,1,1,0
Offer_1470203719,1,1,0,0,1,1,1,0
Offer_1280615728,1,1,0,0,1,1,1,0
Offer_332468088,1,1,0,0,1,1,1,0
Offer_1086614330,1,1,0,0,1,1,1,0
Offer_212668801,1,1,0,0,1,1,1,0
Offer_387781673,1,1,0,0,1,1,1,0
Offer_676231048,1,1,0,0,1,1,1,0
Offer_865701324,1,1,0,0,1,1,1,0
Offer_209511864,1,1,0,0,1,1,1,0
Offer_140373658,1,1,0,0,1,1,1,0
Offer_1077365197,1,1,0,0,1,1,1,0
Offer_862436298,1,1,0,0,1,1,1,0
Offer_1506733460,1,1,0,0,1,1,1,0
Offer_1292092147,1,1,0,0,1,1,1,0
Offer_2125822167,1,1,0,0,1,1,1,0
Offer_1979534073,1,1,0,0,1,1,1,0
Offer_791684291,1,1,0,0,1,1,1,0
Offer_981408532,1,1,0,0,1,1,1,0
Offer_74016589,1,1,0,1,1,1,1,1
Offer_760764891,1,1,0,1,1,1,1,1
Offer_1464436744,1,1,0,1,1,1,1,1
Offer_129056850,1,1,0,1,1,1,1,1
Offer_1338252729,1,1,0,0,1,1,1,0
Offer_1148770298,1,1,0,0,1,1,1,0
Offer_970725629,1,1,0,0,1,1,1,0
Offer_1295031610,1,1,0,0,1,1,1,0
Offer_1693045972,1,1,0,0,1,1,1,0
Offer_1727523281,1,1,0,0,1,1,1,0
Offer_2055411560,1,1,0,0,1,1,1,0
Offer_1368871668,1,1,0,0,1,1,1,0
Offer_429519360,1,1,0,0,1,1,1,0
Offer_619160902,1,1,0,0,1,1,1,0
Offer_51438168,1,1,0,1,1,1,1,1
Offer_163570321,1,1,0,1,1,1,1,1
Offer_1372288204,1,1,0,1,1,1,1,1
Offer_1654704804,1,1,0,1,1,1,1,1
Offer_898922974,1,1,0,1,1,1,1,1
Offer_1022662926,1,1,0,1,1,1,1,1
Offer_216646929,1,1,0,1,1,1,1,1
Offer_541030696,1,1,0,1,1,1,1,1
Offer_1546412778,1,1,0,1,1,1,1,1
Offer_1331503332,1,1,0,1,1,1,1,1
Offer_392120711,1,1,0,1,1,1,1,1
Offer_2028366573,1,1,0,1,1,1,1,1
Offer_756969054,1,1,0,1,1,1,1,1
Offer_474550567,1,1,0,1,1,1,1,1
Offer_580983789,1,1,0,1,1,1,1,1
Offer_795685347,1,1,0,1,1,1,1,1
Offer_787705814,1,1,0,1,1,1,1,1
Offer_598227325,1,1,0,1,1,1,1,1
Offer_177238690,1,1,0,1,1,1,1,1
Offer_1107890112,1,1,0,1,1,1,1,1
Offer_1752958083,1,1,0,1,1,1,1,1
Offer_392216993,1,1,0,1,1,1,1,1
Offer_1609868331,1,1,0,1,1,1,1,1
Offer_1259751722,1,1,0,1,1,1,1,1
Offer_1789671151,1,1,0,1,1,1,1,1
Offer_1979371222,1,1,0,0,1,1,1,0
Offer_1234472159,1,1,0,0,1,1,1,0
Offer_1295427914,1,1,0,0,1,1,1,0
Offer_1679379656,1,1,0,0,1,1,1,0
Offer_1287720856,1,1,0,0,1,1,1,0
Offer_339861346,1,1,0,0,1,1,1,0
Offer_149902404,1,1,0,0,1,1,1,0
Offer_647428708,1,1,0,0,1,1,1,0
Offer_972219434,1,1,0,0,1,1,1,0
Offer_2105539682,1,1,0,0,1,1,1,0
Offer_1368052128,1,1,0,0,1,1,1,0
Offer_1668349423,1,1,0,0,1,1,1,0
Offer_744239273,1,1,0,0,1,1,1,0
Offer_1035134237,1,1,0,0,1,1,1,0
Offer_78400901,1,1,0,0,1,1,1,0
Offer_436421173,1,1,0,0,1,1,1,0
Offer_708366477,1,1,0,0,1,1,1,0
Offer_527968286,1,1,0,0,1,1,1,0
Offer_253546773,1,1,0,0,1,1,1,0
Offer_404064687,1,1,0,0,1,1,1,0
Offer_615580790,1,1,0,1,1,1,1,1
Offer_459542771,1,1,0,1,1,1,1,1
Offer_1685522138,1,1,0,1,1,1,1,1
Offer_1327333984,1,1,0,1,1,1,1,1
Offer_1039322390,1,1,0,0,1,1,1,0
Offer_1397238218,1,1,0,0,1,1,1,0
Offer_744568970,1,1,0,0,1,1,1,0
Offer_967647645,1,1,0,0,1,1,1,0
Offer_354995894,1,1,0,0,1,1,1,0
Offer_34812981,1,1,0,0,1,1,1,0
Offer_1055257969,1,1,0,0,1,1,1,0
Offer_157864707,1,1,0,0,1,1,1,0
Offer_391544540,1,1,0,0,1,1,1,0
Offer_33397112,1,1,0,0,1,1,1,0
Offer_1090824272,1,1,0,1,1,1,1,1
Offer_732577189,1,1,0,1,1,1,1,1
Offer_1687427736,1,1,0,1,1,1,1,1
Offer_1464111718,1,1,0,1,1,1,1,1
Offer_2041650433,1,1,0,1,1,1,1,1
Offer_2131347395,1,1,0,1,1,1,1,1
Offer_317985013,1,1,0,1,1,1,1,1
Offer_1239403,1,1,0,1,1,1,1,1
Offer_1017521648,1,1,0,0,1,1,1,0
Offer_659508730,1,1,0,0,1,1,1,0
Offer_1616337908,1,1,0,0,1,1,1,0
Offer_314685404,1,1,0,0,1,1,1,0
Offer_1237378939,1,1,0,0,1,1,1,0
Offer_2092618618,1,1,0,1,1,1,1,1
Offer_1103304948,1,1,0,1,1,1,1,1
Offer_1427608271,1,1,0,1,1,1,1,1
Offer_1819820719,1,1,0,1,1,1,1,1
Offer_2144215230,1,1,0,0,1,1,1,0
Offer_1075874413,1,1,0,0,1,1,1,0
Offer_1974319744,1,1,0,0,1,1,1,0
Offer_773645835,1,1,0,0,1,1,1,0
Offer_1527622346,1,1,0,0,1,1,1,0
Offer_87951760,1,1,0,1,1,1,0,1
Offer_277558695,1,1,0,1,1,1,0,1
Offer_1746914814,1,1,0,1,1,1,0,1
Offer_2071350672,1,1,0,1,1,1,0,1
Offer_1157176333,1,1,0,1,1,1,0,1
Offer_1170275244,1,1,0,1,1,1,0,1
Offer_1788940591,1,1,0,0,1,1,1,0
Offer_1599505739,1,1,0,0,1,1,1,0
Offer_1122624757,1,1,0,0,1,1,1,0
Offer_1471472715,1,1,0,0,1,1,1,0
Offer_1754484049,1,1,0,0,1,1,1,0
Offer_2104186990,1,1,0,1,1,1,1,1
Offer_902870082,1,1,0,1,1,1,1,1
Offer_39051243,1,1,0,1,1,1,1,1
Offer_988785237,1,1,0,1,1,1,1,1
Offer_671277118,1,1,0,0,1,1,1,0
Offer_959655416,1,1,0,0,1,1,1,0
Offer_745189161,1,1,0,0,1,1,1,0
Offer_597069594,1,1,0,0,1,1,1,0
Offer_946746229,1,1,0,0,1,1,1,0
Offer_1902957749,1,1,0,0,1,1,1,0
Offer_39938314,1,1,0,0,1,1,1,0
Offer_1455699505,1,1,0,0,1,1,1,0
Offer_1670550120,1,1,0,0,1,1,1,0
Offer_400894316,1,1,0,0,1,1,1,0
Offer_76412287,1,1,0,1,1,1,1,1
Offer_1031650888,1,1,0,1,1,1,1,1
Offer_708021373,1,1,0,1,1,1,1,1
Offer_1819204413,1,1,0,1,1,1,1,1
Offer_1469369263,1,1,0,1,1,1,1,1
Offer_243497858,1,1,0,1,1,1,1,1
Offer_2109022044,1,1,0,1,1,1,1,1
Offer_187787905,1,1,0,1,1,1,1,1
Offer_1685551,1,1,0,0,1,1,1,0
Offer_2032768246,1,1,0,0,1,1,1,0
Offer_1708317438,1,1,0,0,1,1,1,0
Offer_1754166332,1,1,0,0,1,1,1,0
Offer_1261860772,1,1,0,0,1,1,1,0
Offer_1391954967,1,1,0,0,1,1,1,0
Offer_2112311320,1,1,0,0,1,1,1,0
Offer_1243107750,1,1,0,0,1,1,1,0
Offer_1432734164,1,1,0,0,1,1,1,0
Offer_1959202695,1,1,0,0,1,1,1,0
Offer_2146174319,1,1,0,0,1,1,1,0
Offer_922497732,1,1,0,0,1,1,1,0
Offer_168300670,1,1,0,0,1,1,1,0
Offer_633477670,1,1,0,0,1,1,1,0
Offer_885212069,1,1,0,0,1,1,1,0
Offer_1615061790,1,1,0,0,1,1,1,0
Offer_1838182557,1,1,0,0,1,1,1,0
Offer_1894287890,1,1,0,0,1,1,1,0
Offer_2075912698,1,1,0,0,1,1,1,0
Offer_857817974,1,1,0,1,1,1,1,1
Offer_1173806495,1,1,0,1,1,1,1,1
Offer_495461055,1,1,0,1,1,1,1,1
Offer_811742230,1,1,0,1,1,1,1,1
Offer_894662232,1,1,0,1,1,1,1,1
Offer_671304183,1,1,0,0,1,1,1,0
Offer_531618252,1,1,0,0,1,1,1,0
Offer_308393253,1,1,0,0,1,1,1,0
Offer_754967398,1,1,0,0,1,1,1,0
Offer_34450332,1,1,0,0,1,1,1,0
Offer_1521544027,1,1,0,0,1,1,1,0
Offer_666641615,1,1,0,0,1,1,1,0
Offer_1031317762,1,1,0,0,1,1,1,0
Offer_1389562387,1,1,0,0,1,1,1,0
Offer_450192064,1,1,0,0,1,1,1,0
Offer_673521335,1,1,0,1,1,1,1,1
Offer_382219072,1,1,0,1,1,1,1,1
Offer_43172554,1,1,0,1,1,1,1,1
Offer_828650046,1,1,0,1,1,1,1,1
Offer_470747838,1,1,0,1,1,1,1,1
Offer_252805345,1,1,0,1,1,1,1,1
Offer_71874787,1,1,0,1,1,1,1,1
Offer_884729045,1,1,0,1,1,1,1,1
Offer_703616809,1,1,0,1,1,1,1,1
Offer_1651229093,1,1,0,1,1,1,1,1
Offer_1335585303,1,1,0,1,1,1,1,1
Offer_1746606773,1,1,0,1,1,1,1,1
Offer_1967369611,1,1,0,1,1,1,1,1
Offer_310194362,1,1,0,1,1,1,1,1
Offer_5617986,1,1,0,1,1,1,1,1
Offer_252245464,1,1,0,1,1,1,1,1
Offer_433493409,1,1,0,1,1,1,1,1
Offer_1642599461,1,1,0,1,1,1,1,1
Offer_880241568,1,1,0,1,1,1,1,1
Offer_2089391464,1,1,0,1,1,1,1,1
Offer_1326998582,1,1,0,1,1,1,1,1
Offer_1678801165,1,1,0,1,1,1,1,1
Offer_1455564876,1,1,0,1,1,1,1,1
Offer_2126406143,1,1,0,1,1,1,1,1
Offer_1902873289,1,1,0,1,1,1,1,1
Offer_1067049846,1,1,0,1,1,1,1,1
Offer_1964476344,1,1,0,1,1,1,1,1
Offer_485770913,1,1,0,1,1,1,1,1
Offer_1248443084,1,1,0,1,1,1,1,1
Offer_649825847,1,1,0,1,1,1,1,1
Offer_325418127,1,1,0,1,1,1,1,1
Offer_2039747991,1,1,0,1,1,1,1,1
Offer_1850563669,1,1,0,1,1,1,1,1
Offer_1119721275,1,1,0,1,1,1,1,1
Offer_1482397351,1,1,0,0,1,1,1,0
Offer_1334898563,1,1,0,0,1,1,1,0
Offer_1117966912,1,1,0,0,1,1,1,0
Offer_1442207723,1,1,0,0,1,1,1,0
Offer_1480255750,1,1,0,0,1,1,1,0
Offer_1806963699,1,1,0,0,1,1,1,0
Offer_868016792,1,1,0,0,1,1,1,0
Offer_46356937,1,1,0,0,1,1,1,0
Offer_773318911,1,1,0,0,1,1,1,0
Offer_408679353,1,1,0,0,1,1,1,0
Offer_1371674011,1,1,0,0,1,1,1,0
Offer_1720923074,1,1,0,0,1,1,1,0
Offer_322563847,1,1,0,0,1,1,1,0
Offer_646917186,1,1,0,0,1,1,1,0
Offer_1865008786,1,1,0,0,1,1,1,0
Offer_34952080,1,1,0,0,1,1,1,0
Offer_1148388416,1,1,0,0,1,1,1,0
Offer_1405529406,1,1,0,0,1,1,1,0
Offer_396538621,1,1,0,0,1,1,1,0
Offer_46974668,1,1,0,0,1,1,1,0
Offer_756759220,1,1,0,1,1,1,1,1
Offer_407203549,1,1,0,1,1,1,1,1
Offer_646553020,1,1,0,1,1,1,1,1
Offer_793649739,1,1,0,1,1,1,1,1
Offer_2036346207,1,1,0,1,1,1,1,1
Offer_161851050,1,1,0,1,1,1,1,1
Offer_160095964,1,1,0,1,1,1,1,1
Offer_29618487,1,1,0,1,1,1,1,1
Offer_1752206409,1,1,0,1,1,1,1,1
Offer_1427875477,1,1,0,1,1,1,1,1
Offer_1803204454,1,1,0,1,1,1,1,1
Offer_1265811190,1,1,0,1,1,1,1,1
Offer_2072665532,1,1,0,0,1,1,1,0
Offer_1318700444,1,1,0,0,1,1,1,0
Offer_1829140786,1,1,0,0,1,1,1,0
Offer_1479428953,1,1,0,0,1,1,1,0
Offer_2036174135,1,1,0,0,1,1,1,0
Offer_1909195921,1,1,0,0,1,1,1,0
Offer_969529539,1,1,0,0,1,1,1,0
Offer_754685371,1,1,0,0,1,1,1,0
Offer_353556928,1,1,0,0,1,1,1,0
Offer_1184251906,1,1,0,0,1,1,1,0
Offer_1618641401,1,1,0,0,1,1,1,0
Offer_1806266994,1,1,0,0,1,1,1,0
Offer_2115733455,1,1,0,0,1,1,1,0
Offer_1854858877,1,1,0,0,1,1,1,0
Offer_907052161,1,1,0,0,1,1,1,0
Offer_1728805272,1,1,0,0,1,1,1,0
Offer_275478630,1,1,0,0,1,1,1,0
Offer_1096902579,1,1,0,0,1,1,1,0
Offer_371110383,1,1,0,0,1,1,1,0
Offer_720839661,1,1,0,0,1,1,1,0
Offer_816608609,1,1,0,0,1,1,1,0
Offer_1166075894,1,1,0,0,1,1,1,0
Offer_725379143,1,1,0,0,1,1,1,0
Offer_38852675,1,1,0,0,1,1,1,0
Offer_1222593014,1,1,0,0,1,1,1,0
Offer_399191514,1,1,0,0,1,1,1,0
Offer_1534462766,1,1,0,0,1,1,1,0
Offer_1724108765,1,1,0,0,1,1,1,0
Offer_749155984,1,1,0,0,1,1,1,0
Offer_1073566985,1,1,0,0,1,1,1,0
Offer_1995706862,1,1,0,0,1,1,1,0
Offer_458396600,1,1,0,0,1,1,1,0
Offer_1296517519,1,1,0,0,1,1,1,0
Offer_1646167097,1,1,0,1,1,1,1,1
Offer_233207792,1,1,0,1,1,1,1,1
Offer_43776594,1,1,0,1,1,1,1,1
Offer_612310615,1,1,0,1,1,1,1,1
Offer_423014317,1,1,0,1,1,1,1,1
Offer_1631327084,1,1,0,1,1,1,1,1
Offer_1306871483,1,1,0,1,1,1,1,1
Offer_2145452221,1,1,0,1,1,1,1,1
Offer_1686558712,1,1,0,0,1,1,1,0
Offer_2125985186,1,1,0,0,1,1,1,0
