,caseid,activity,ts,resource,outcome
9104,Offer_658115288,O_Sent (online only),2016/01/26 00:13:12.598,User_2,True
9105,Offer_658115288,O_Returned,2016/01/27 00:41:30.586,User_100,True
9106,Offer_658115288,O_Accepted,2016/01/27 00:45:18.701,User_115,True
9107,Offer_342350991,O_Create Offer,2016/01/26 00:18:46.732,User_36,True
9108,Offer_342350991,O_Created,2016/01/26 00:18:48.272,User_36,True
9109,Offer_342350991,O_Sent (mail and online),2016/01/26 00:19:01.911,User_36,True
9110,Offer_342350991,O_Returned,2016/01/28 16:33:24.101,User_112,True
9111,Offer_342350991,O_Cancelled,2016/02/05 00:31:17.022,User_112,True
9112,Offer_1290253578,O_Create Offer,2016/01/26 00:19:09.756,User_3,True
9113,Offer_1290253578,O_Created,2016/01/26 00:19:11.433,User_3,True
9114,Offer_1290253578,O_Sent (mail and online),2016/01/26 00:19:24.747,User_3,True
9115,Offer_1290253578,O_Cancelled,2016/02/08 18:21:43.172,User_17,True
9116,Offer_2107274912,O_Create Offer,2016/01/26 00:21:03.041,User_27,True
9117,Offer_2107274912,O_Created,2016/01/26 00:21:04.241,User_27,True
9118,Offer_2107274912,O_Sent (mail and online),2016/01/26 00:21:17.707,User_27,True
9119,Offer_2107274912,O_Returned,2016/02/08 21:25:38.999,User_118,True
9120,Offer_2107274912,O_Accepted,2016/02/16 22:36:53.641,User_95,True
9121,Offer_1294610842,O_Create Offer,2016/01/26 00:25:35.033,User_16,True
9122,Offer_1294610842,O_Created,2016/01/26 00:25:36.638,User_16,True
9123,Offer_1294610842,O_Sent (mail and online),2016/01/26 00:26:42.739,User_16,True
9124,Offer_1294610842,O_Returned,2016/01/29 19:01:45.773,User_120,True
9125,Offer_1294610842,O_Accepted,2016/01/29 23:04:01.559,User_115,True
9126,Offer_1740572111,O_Create Offer,2016/01/26 00:28:34.038,User_19,True
9127,Offer_1740572111,O_Created,2016/01/26 00:28:35.422,User_19,True
9128,Offer_1740572111,O_Sent (mail and online),2016/01/26 00:31:35.654,User_19,True
9129,Offer_1740572111,O_Cancelled,2016/02/11 17:31:55.419,User_24,True
9130,Offer_1471473846,O_Create Offer,2016/01/26 00:28:49.046,User_3,True
9131,Offer_1471473846,O_Created,2016/01/26 00:28:50.333,User_3,True
9132,Offer_1471473846,O_Sent (mail and online),2016/01/26 00:29:01.796,User_3,True
9133,Offer_1471473846,O_Returned,2016/02/10 19:36:22.346,User_118,True
9134,Offer_1471473846,O_Accepted,2016/02/17 20:39:26.324,User_95,True
9135,Offer_1787621653,O_Create Offer,2016/01/26 00:33:17.977,User_36,False
9136,Offer_1787621653,O_Created,2016/01/26 00:33:19.220,User_36,False
9137,Offer_1787621653,O_Sent (mail and online),2016/01/26 00:33:35.087,User_36,False
9138,Offer_1787621653,O_Returned,2016/01/28 19:23:04.458,User_116,False
9139,Offer_1787621653,O_Refused,2016/02/02 17:16:02.386,User_29,False
9140,Offer_1794473821,O_Create Offer,2016/01/26 00:39:23.556,User_49,True
9141,Offer_1794473821,O_Created,2016/01/26 00:39:24.741,User_49,True
9142,Offer_1794473821,O_Sent (mail and online),2016/01/26 00:39:37.076,User_49,True
9143,Offer_1794473821,O_Cancelled,2016/02/08 17:35:40.055,User_90,True
9144,Offer_1571377098,O_Create Offer,2016/01/26 00:40:03.689,User_27,True
9145,Offer_1571377098,O_Created,2016/01/26 00:40:04.896,User_27,True
9146,Offer_1571377098,O_Sent (mail and online),2016/01/26 00:41:08.049,User_27,True
9147,Offer_1571377098,O_Returned,2016/02/01 17:26:21.950,User_112,True
9148,Offer_1571377098,O_Accepted,2016/02/03 22:32:38.963,User_113,True
9149,Offer_353706115,O_Create Offer,2016/01/26 00:40:38.436,User_27,True
9150,Offer_353706115,O_Created,2016/01/26 00:40:40.060,User_27,True
9151,Offer_353706115,O_Sent (mail and online),2016/01/26 00:41:08.047,User_27,True
9152,Offer_353706115,O_Cancelled,2016/02/03 22:32:38.991,User_113,True
9153,Offer_1208974494,O_Create Offer,2016/01/26 00:44:00.371,User_5,True
9154,Offer_1208974494,O_Created,2016/01/26 00:44:01.782,User_5,True
9155,Offer_1208974494,O_Sent (mail and online),2016/01/26 00:44:15.526,User_5,True
9156,Offer_1208974494,O_Returned,2016/02/29 20:10:56.639,User_112,True
9157,Offer_1208974494,O_Accepted,2016/03/22 16:38:08.163,User_119,True
9158,Offer_8315352,O_Create Offer,2016/01/26 00:50:03.584,User_16,True
9159,Offer_8315352,O_Created,2016/01/26 00:50:04.958,User_16,True
9160,Offer_8315352,O_Sent (mail and online),2016/01/26 00:50:47.562,User_16,True
9161,Offer_8315352,O_Cancelled,2016/02/04 00:47:42.940,User_115,True
9162,Offer_711954875,O_Create Offer,2016/01/26 00:50:18.125,User_49,True
9163,Offer_711954875,O_Created,2016/01/26 00:50:19.366,User_49,True
9164,Offer_711954875,O_Sent (mail and online),2016/01/26 00:51:13.873,User_49,True
9165,Offer_711954875,O_Returned,2016/02/02 17:39:17.499,User_112,True
9166,Offer_711954875,O_Refused,2016/02/02 19:11:17.982,User_102,True
9167,Offer_1103777676,O_Create Offer,2016/01/26 00:50:19.652,User_36,True
9168,Offer_1103777676,O_Created,2016/01/26 00:50:21.153,User_36,True
9169,Offer_1103777676,O_Sent (mail and online),2016/01/26 00:50:34.853,User_36,True
9170,Offer_1103777676,O_Cancelled,2016/01/26 00:52:22.418,User_36,True
9171,Offer_787834965,O_Create Offer,2016/01/26 00:50:29.093,User_16,True
9172,Offer_787834965,O_Created,2016/01/26 00:50:30.832,User_16,True
9173,Offer_787834965,O_Sent (mail and online),2016/01/26 00:50:47.559,User_16,True
9174,Offer_787834965,O_Returned,2016/02/02 18:28:24.647,User_118,True
9175,Offer_787834965,O_Cancelled,2016/02/04 00:47:42.923,User_115,True
9176,Offer_1417287205,O_Create Offer,2016/01/26 00:50:55.931,User_19,True
9177,Offer_1417287205,O_Created,2016/01/26 00:50:57.291,User_19,True
9178,Offer_1417287205,O_Sent (mail and online),2016/01/26 00:51:50.719,User_19,True
9179,Offer_1417287205,O_Cancelled,2016/02/29 16:01:17.856,User_1,True
9180,Offer_1775551739,O_Create Offer,2016/01/26 00:53:25.991,User_18,False
9181,Offer_1775551739,O_Created,2016/01/26 00:53:27.167,User_18,False
9182,Offer_1775551739,O_Sent (mail and online),2016/01/26 00:53:38.427,User_18,False
9183,Offer_1775551739,O_Cancelled,2016/01/26 03:17:14.649,User_11,False
9184,Offer_1436921693,O_Create Offer,2016/01/26 00:59:50.998,User_3,True
9185,Offer_1436921693,O_Created,2016/01/26 00:59:52.606,User_3,True
9186,Offer_1436921693,O_Sent (mail and online),2016/01/26 01:00:24.868,User_3,True
9187,Offer_1436921693,O_Cancelled,2016/02/25 16:00:31.484,User_1,True
9188,Offer_1213698456,O_Create Offer,2016/01/26 01:01:00.344,User_3,True
9189,Offer_1213698456,O_Created,2016/01/26 01:01:01.549,User_3,True
9190,Offer_1213698456,O_Sent (mail and online),2016/01/26 01:01:11.266,User_3,True
9191,Offer_1213698456,O_Cancelled,2016/02/25 16:00:31.476,User_1,True
9192,Offer_3690493,O_Create Offer,2016/01/26 01:03:29.814,User_19,False
9193,Offer_3690493,O_Created,2016/01/26 01:03:31.050,User_19,False
9194,Offer_3690493,O_Sent (mail and online),2016/01/26 01:05:43.595,User_19,False
9195,Offer_3690493,O_Returned,2016/02/02 19:02:34.815,User_116,False
9196,Offer_3690493,O_Accepted,2016/02/22 16:21:02.839,User_118,False
9197,Offer_1930098389,O_Create Offer,2016/01/26 01:10:27.240,User_28,False
9198,Offer_1930098389,O_Created,2016/01/26 01:10:28.526,User_28,False
9199,Offer_1930098389,O_Sent (mail and online),2016/01/26 01:15:21.078,User_28,False
9200,Offer_1930098389,O_Cancelled,2016/02/11 23:39:21.949,User_115,False
9201,Offer_712651139,O_Create Offer,2016/01/26 01:15:12.367,User_44,True
9202,Offer_712651139,O_Created,2016/01/26 01:15:13.860,User_44,True
9203,Offer_712651139,O_Sent (mail and online),2016/01/26 01:16:40.323,User_44,True
9204,Offer_712651139,O_Returned,2016/01/29 18:30:08.761,User_113,True
9205,Offer_712651139,O_Accepted,2016/02/01 17:50:38.086,User_90,True
9206,Offer_354631205,O_Create Offer,2016/01/26 01:17:05.837,User_18,True
9207,Offer_354631205,O_Created,2016/01/26 01:17:07.283,User_18,True
9208,Offer_354631205,O_Sent (mail and online),2016/01/26 01:17:18.434,User_18,True
9209,Offer_354631205,O_Cancelled,2016/06/07 17:35:37.609,User_118,True
9210,Offer_32385259,O_Create Offer,2016/01/26 01:17:36.385,User_10,True
9211,Offer_32385259,O_Created,2016/01/26 01:17:37.635,User_10,True
9212,Offer_32385259,O_Sent (mail and online),2016/01/26 01:19:10.023,User_10,True
9213,Offer_32385259,O_Returned,2016/02/08 19:01:20.192,User_120,True
9214,Offer_32385259,O_Cancelled,2016/03/18 17:53:07.635,User_41,True
9215,Offer_323099508,O_Create Offer,2016/01/26 01:22:07.485,User_19,True
9216,Offer_323099508,O_Created,2016/01/26 01:22:08.957,User_19,True
9217,Offer_323099508,O_Cancelled,2016/01/26 01:30:36.533,User_19,True
9218,Offer_1156476087,O_Create Offer,2016/01/26 01:22:29.882,User_19,True
9219,Offer_1156476087,O_Created,2016/01/26 01:22:31.208,User_19,True
9220,Offer_1156476087,O_Sent (mail and online),2016/01/26 01:30:29.240,User_19,True
9221,Offer_1156476087,O_Cancelled,2016/02/25 16:00:37.651,User_1,True
9222,Offer_414949169,O_Create Offer,2016/01/26 01:26:26.029,User_19,True
9223,Offer_414949169,O_Created,2016/01/26 01:26:27.532,User_19,True
9224,Offer_414949169,O_Sent (mail and online),2016/01/26 01:30:29.239,User_19,True
9225,Offer_414949169,O_Cancelled,2016/02/25 16:00:37.643,User_1,True
9226,Offer_254831015,O_Create Offer,2016/01/26 01:26:57.049,User_19,True
9227,Offer_254831015,O_Created,2016/01/26 01:26:58.253,User_19,True
9228,Offer_254831015,O_Sent (mail and online),2016/01/26 01:30:29.237,User_19,True
9229,Offer_254831015,O_Cancelled,2016/02/25 16:00:37.634,User_1,True
9230,Offer_975028698,O_Create Offer,2016/01/26 01:27:11.005,User_20,True
9231,Offer_975028698,O_Created,2016/01/26 01:27:12.435,User_20,True
9232,Offer_975028698,O_Sent (mail and online),2016/01/26 01:27:29.172,User_20,True
9233,Offer_975028698,O_Cancelled,2016/01/29 02:29:35.414,User_73,True
9234,Offer_2049284568,O_Create Offer,2016/01/26 01:30:55.271,User_11,True
9235,Offer_2049284568,O_Created,2016/01/26 01:30:56.462,User_11,True
9236,Offer_2049284568,O_Sent (mail and online),2016/01/26 01:31:09.912,User_11,True
9237,Offer_2049284568,O_Returned,2016/01/29 17:36:02.108,User_113,True
9238,Offer_2049284568,O_Accepted,2016/02/03 19:28:17.682,User_68,True
9239,Offer_2095449547,O_Create Offer,2016/01/26 01:33:24.275,User_18,True
9240,Offer_2095449547,O_Created,2016/01/26 01:33:25.536,User_18,True
9241,Offer_2095449547,O_Sent (mail and online),2016/01/26 01:33:37.689,User_18,True
9242,Offer_2095449547,O_Cancelled,2016/02/25 16:00:34.383,User_1,True
9243,Offer_140831440,O_Create Offer,2016/01/26 01:44:36.398,User_27,True
9244,Offer_140831440,O_Created,2016/01/26 01:44:37.613,User_27,True
9245,Offer_140831440,O_Sent (mail and online),2016/01/26 01:44:50.655,User_27,True
9246,Offer_140831440,O_Cancelled,2016/02/25 16:00:28.781,User_1,True
9247,Offer_208860992,O_Create Offer,2016/01/26 01:44:48.946,User_44,True
9248,Offer_208860992,O_Created,2016/01/26 01:44:50.788,User_44,True
9249,Offer_208860992,O_Sent (online only),2016/01/26 01:45:48.043,User_44,True
9250,Offer_208860992,O_Returned,2016/01/26 21:12:27.136,User_118,True
9251,Offer_208860992,O_Accepted,2016/01/28 01:00:26.694,User_29,True
9252,Offer_1164864501,O_Create Offer,2016/01/26 01:46:52.499,User_11,True
9253,Offer_1164864501,O_Created,2016/01/26 01:46:53.776,User_11,True
9254,Offer_1164864501,O_Cancelled,2016/01/26 01:47:55.693,User_11,True
9255,Offer_1312387929,O_Create Offer,2016/01/26 01:48:13.039,User_11,True
9256,Offer_1312387929,O_Created,2016/01/26 01:48:14.337,User_11,True
9257,Offer_1312387929,O_Sent (mail and online),2016/01/26 01:48:50.478,User_11,True
9258,Offer_1312387929,O_Returned,2016/02/01 17:53:59.969,User_118,True
9259,Offer_1312387929,O_Cancelled,2016/02/02 23:13:37.687,User_115,True
9260,Offer_1910647564,O_Create Offer,2016/01/26 02:01:23.115,User_11,True
9261,Offer_1910647564,O_Created,2016/01/26 02:01:24.374,User_11,True
9262,Offer_1910647564,O_Sent (mail and online),2016/01/26 02:01:34.097,User_11,True
9263,Offer_1910647564,O_Cancelled,2016/02/25 16:00:20.594,User_1,True
9264,Offer_933136456,O_Create Offer,2016/01/26 02:05:56.548,User_44,True
9265,Offer_933136456,O_Created,2016/01/26 02:05:57.824,User_44,True
9266,Offer_933136456,O_Sent (mail and online),2016/01/26 02:09:31.444,User_44,True
9267,Offer_933136456,O_Returned,2016/01/29 20:22:32.391,User_114,True
9268,Offer_933136456,O_Accepted,2016/01/29 22:04:14.659,User_115,True
9269,Offer_2019144061,O_Create Offer,2016/01/26 02:09:19.692,User_18,True
9270,Offer_2019144061,O_Created,2016/01/26 02:09:21.000,User_18,True
9271,Offer_2019144061,O_Sent (mail and online),2016/01/26 02:09:33.110,User_18,True
9272,Offer_2019144061,O_Returned,2016/02/03 18:47:16.996,User_117,True
9273,Offer_2019144061,O_Accepted,2016/02/04 20:12:21.420,User_115,True
9274,Offer_2086147683,O_Create Offer,2016/01/26 02:11:56.981,User_28,True
9275,Offer_2086147683,O_Created,2016/01/26 02:11:58.119,User_28,True
9276,Offer_2086147683,O_Sent (mail and online),2016/01/26 02:13:26.977,User_28,True
9277,Offer_2086147683,O_Cancelled,2016/02/25 16:00:35.433,User_1,True
9278,Offer_1907735087,O_Create Offer,2016/01/26 02:12:25.657,User_28,True
9279,Offer_1907735087,O_Created,2016/01/26 02:12:26.830,User_28,True
9280,Offer_1907735087,O_Cancelled,2016/01/26 02:12:45.829,User_28,True
9281,Offer_1558171658,O_Create Offer,2016/01/26 02:16:08.203,User_11,True
9282,Offer_1558171658,O_Created,2016/01/26 02:16:09.381,User_11,True
9283,Offer_1558171658,O_Sent (mail and online),2016/01/26 02:16:35.431,User_11,True
9284,Offer_1558171658,O_Returned,2016/02/02 18:50:02.410,User_118,True
9285,Offer_1558171658,O_Accepted,2016/02/04 22:59:03.159,User_30,True
9286,Offer_332167336,O_Create Offer,2016/01/26 02:18:03.122,User_21,True
9287,Offer_332167336,O_Created,2016/01/26 02:18:04.328,User_21,True
9288,Offer_332167336,O_Sent (mail and online),2016/01/26 02:18:16.996,User_21,True
9289,Offer_332167336,O_Cancelled,2016/02/05 19:08:13.735,User_113,True
9290,Offer_2087965356,O_Create Offer,2016/01/26 02:19:06.999,User_21,True
9291,Offer_2087965356,O_Created,2016/01/26 02:19:08.763,User_21,True
9292,Offer_2087965356,O_Sent (mail and online),2016/01/26 02:19:24.497,User_21,True
9293,Offer_2087965356,O_Cancelled,2016/02/05 19:08:13.725,User_113,True
9294,Offer_980504109,O_Create Offer,2016/01/26 02:22:19.569,User_27,True
9295,Offer_980504109,O_Created,2016/01/26 02:22:20.829,User_27,True
9296,Offer_980504109,O_Sent (mail and online),2016/01/26 02:22:57.887,User_27,True
9297,Offer_980504109,O_Cancelled,2016/02/29 16:02:31.264,User_1,True
9298,Offer_832961527,O_Create Offer,2016/01/26 02:48:41.737,User_20,False
9299,Offer_832961527,O_Created,2016/01/26 02:48:43.110,User_20,False
9300,Offer_832961527,O_Sent (mail and online),2016/01/26 02:49:05.360,User_20,False
9301,Offer_832961527,O_Cancelled,2016/02/29 16:01:16.057,User_1,False
9302,Offer_238543351,O_Create Offer,2016/01/26 02:52:55.743,User_19,True
9303,Offer_238543351,O_Created,2016/01/26 02:52:56.991,User_19,True
9304,Offer_238543351,O_Sent (mail and online),2016/01/26 02:56:01.416,User_19,True
9305,Offer_238543351,O_Cancelled,2016/02/29 16:01:14.247,User_1,True
9306,Offer_589036129,O_Create Offer,2016/01/26 02:57:06.581,User_28,True
9307,Offer_589036129,O_Created,2016/01/26 02:57:07.869,User_28,True
9308,Offer_589036129,O_Sent (mail and online),2016/01/26 02:59:29.698,User_28,True
9309,Offer_589036129,O_Cancelled,2016/02/22 17:07:11.948,User_90,True
9310,Offer_1256344275,O_Create Offer,2016/01/26 03:08:48.337,User_20,False
9311,Offer_1256344275,O_Created,2016/01/26 03:08:49.508,User_20,False
9312,Offer_1256344275,O_Sent (mail and online),2016/01/26 03:09:26.122,User_20,False
9313,Offer_1256344275,O_Returned,2016/02/01 21:29:31.578,User_117,False
9314,Offer_1256344275,O_Refused,2016/02/03 16:21:23.662,User_30,False
9315,Offer_928683539,O_Create Offer,2016/01/26 03:16:36.679,User_28,True
9316,Offer_928683539,O_Created,2016/01/26 03:16:37.929,User_28,True
9317,Offer_928683539,O_Sent (mail and online),2016/01/26 03:16:51.010,User_28,True
9318,Offer_928683539,O_Returned,2016/02/01 18:36:44.139,User_112,True
9319,Offer_928683539,O_Cancelled,2016/02/08 16:29:02.900,User_95,True
9320,Offer_1406430066,O_Create Offer,2016/01/26 03:20:59.195,User_19,False
9321,Offer_1406430066,O_Created,2016/01/26 03:21:00.497,User_19,False
9322,Offer_1406430066,O_Sent (mail and online),2016/01/26 03:24:17.824,User_19,False
9323,Offer_1406430066,O_Returned,2016/02/02 18:53:35.296,User_112,False
9324,Offer_1406430066,O_Cancelled,2016/02/09 21:01:29.258,User_118,False
9325,Offer_2092558652,O_Create Offer,2016/01/26 03:30:52.141,User_28,True
9326,Offer_2092558652,O_Created,2016/01/26 03:30:53.625,User_28,True
9327,Offer_2092558652,O_Sent (mail and online),2016/01/26 03:32:23.326,User_28,True
9328,Offer_2092558652,O_Cancelled,2016/02/25 16:00:47.024,User_1,True
9329,Offer_980407740,O_Create Offer,2016/01/26 03:36:28.905,User_11,False
9330,Offer_980407740,O_Created,2016/01/26 03:36:30.148,User_11,False
9331,Offer_980407740,O_Sent (mail and online),2016/01/26 03:36:46.797,User_11,False
9332,Offer_980407740,O_Cancelled,2016/02/29 16:01:26.288,User_1,False
9333,Offer_1776487438,O_Create Offer,2016/01/26 03:37:07.843,User_44,False
9334,Offer_1776487438,O_Created,2016/01/26 03:37:09.084,User_44,False
9335,Offer_1776487438,O_Sent (mail and online),2016/01/26 03:39:39.845,User_44,False
9336,Offer_1776487438,O_Cancelled,2016/03/08 20:34:17.487,User_68,False
9337,Offer_550229856,O_Create Offer,2016/01/26 03:39:43.651,User_18,True
9338,Offer_550229856,O_Created,2016/01/26 03:39:44.933,User_18,True
9339,Offer_550229856,O_Sent (mail and online),2016/01/26 03:39:57.067,User_18,True
9340,Offer_550229856,O_Returned,2016/02/03 18:10:08.817,User_117,True
9341,Offer_550229856,O_Accepted,2016/02/22 17:35:27.201,User_118,True
9342,Offer_335585008,O_Create Offer,2016/01/26 03:44:03.817,User_27,True
9343,Offer_335585008,O_Created,2016/01/26 03:44:05.039,User_27,True
9344,Offer_335585008,O_Sent (mail and online),2016/01/26 03:46:37.511,User_27,True
9345,Offer_335585008,O_Cancelled,2016/02/25 16:00:23.345,User_1,True
9346,Offer_513851207,O_Create Offer,2016/01/26 03:48:54.732,User_18,True
9347,Offer_513851207,O_Created,2016/01/26 03:48:56.032,User_18,True
9348,Offer_513851207,O_Sent (mail and online),2016/01/26 03:49:11.711,User_18,True
9349,Offer_513851207,O_Cancelled,2016/04/13 01:54:06.893,User_3,True
9350,Offer_838148477,O_Create Offer,2016/01/26 03:56:16.107,User_19,False
9351,Offer_838148477,O_Created,2016/01/26 03:56:17.517,User_19,False
9352,Offer_838148477,O_Sent (mail and online),2016/01/26 04:02:00.185,User_19,False
9353,Offer_838148477,O_Refused,2016/02/11 19:28:08.503,User_115,False
9354,Offer_233930486,O_Create Offer,2016/01/26 04:12:38.887,User_18,True
9355,Offer_233930486,O_Created,2016/01/26 04:12:40.143,User_18,True
9356,Offer_233930486,O_Sent (mail and online),2016/01/26 04:12:52.536,User_18,True
9357,Offer_233930486,O_Returned,2016/02/02 20:09:35.056,User_112,True
9358,Offer_233930486,O_Accepted,2016/02/09 16:18:59.605,User_29,True
9359,Offer_947854303,O_Create Offer,2016/01/26 04:15:46.956,User_21,True
9360,Offer_947854303,O_Created,2016/01/26 04:15:48.205,User_21,True
9361,Offer_947854303,O_Sent (mail and online),2016/01/26 04:17:14.742,User_21,True
9362,Offer_947854303,O_Returned,2016/02/09 18:58:33.123,User_118,True
9363,Offer_947854303,O_Accepted,2016/02/22 16:46:28.302,User_118,True
9364,Offer_145749138,O_Create Offer,2016/01/26 04:17:19.077,User_20,True
9365,Offer_145749138,O_Created,2016/01/26 04:17:20.375,User_20,True
9366,Offer_145749138,O_Sent (mail and online),2016/01/26 04:17:44.478,User_20,True
9367,Offer_145749138,O_Returned,2016/02/10 18:35:40.813,User_118,True
9368,Offer_145749138,O_Accepted,2016/02/11 21:09:49.780,User_115,True
